TAZ,district,county,TOTACRE,county_id,TOTHH,HHPOP,EMPRES,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,AGE62P,SHPOP62P,TOTEMP,RETEMPN,FPSEMPN,HEREMPN,AGREMPN,MWTEMPN,OTHEMPN,RESACRE,CIACRE,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TERMINAL,TOPOLOGY,household_density,employment_density,density_index
259,6,San Mateo,327.745002269,2,2108.0,5158.0,2912.0,435.0,456.0,608.0,609.0,297.0,871.0,1651.0,1688.0,651.0,860.0,0.1667312911981388,746.0,133.0,24.0,325.0,0.0,50.0,214.0,101.06342916968048,15.736714906910498,0.0,27.91915,3,1636.5258800000001,0.0,0.0,1.7188299999999999,3,18.047922942780723,6.386978422824677,4.7175019324857805
261,6,San Mateo,1035.40795662,2,1270.0,3666.0,2087.0,176.0,317.0,267.0,510.0,118.0,634.0,1092.0,1336.0,486.0,682.0,0.18603382433169668,162.0,3.0,35.0,46.0,0.0,9.0,69.0,166.49826578998795,50.9263703436716,0.0,0.0,4,0.0,0.0,0.0,1.26633,3,5.841104405571044,0.7450857588208732,0.6607953307978415
257,6,San Mateo,407.875327678,2,1577.0,3525.0,1752.0,307.0,295.0,397.0,578.0,156.0,553.0,921.0,1152.0,743.0,959.0,0.2720567375886525,4093.0,525.0,480.0,1296.0,0.0,125.0,1667.0,84.3871757438692,69.91870956620436,0.0,27.0,3,0.0,0.0,0.0,3.13954,3,10.219960157910117,26.525235844214404,7.37747741205046
255,6,San Mateo,545.65350507,2,1209.0,3228.0,1467.0,76.0,125.0,76.0,932.0,92.0,754.0,562.0,1192.0,628.0,783.0,0.2425650557620818,804.0,69.0,31.0,235.0,3.0,34.0,432.0,222.04564108858463,3.5821424666007,0.0,0.0,4,1722.25342,0.0,0.0,1.24854,1,5.3583826466313536,3.563390941184126,2.1401587917991094
292,6,San Mateo,1296.33125464,2,868.0,2211.0,1177.0,45.0,73.0,108.0,642.0,94.0,367.0,471.0,837.0,442.0,582.0,0.26322930800542743,1039.0,24.0,35.0,89.0,30.0,5.0,856.0,190.0412175143147,61.37290534820901,0.0,0.0,4,0.0,0.0,0.0,1.3646,1,3.45247112659074,4.132623848534307,1.8810264816611322
284,6,San Mateo,386.727917774,2,1262.0,2837.0,1737.0,158.0,311.0,291.0,502.0,130.0,381.0,1035.0,826.0,465.0,624.0,0.21995065209728587,6230.0,2496.0,214.0,1646.0,0.0,215.0,1659.0,107.40885271439645,61.628263115215596,0.0,0.0,3,0.0,0.0,0.0,2.44618,1,7.4658159766053105,36.85581104140339,6.208226579585035
281,6,San Mateo,423.023783117,2,1752.0,4074.0,2194.0,374.0,302.0,289.0,787.0,245.0,610.0,1272.0,1249.0,698.0,866.0,0.21256750122729506,2642.0,151.0,1040.0,502.0,0.0,77.0,872.0,141.57520695038812,36.354950687594396,0.0,0.0,3,1057.31116,0.0,0.0,1.87342,2,9.84656015179072,14.848522785976646,5.920485189128604
279,6,San Mateo,524.051178952,2,1226.0,3202.0,1814.0,167.0,196.0,216.0,647.0,183.0,634.0,933.0,1180.0,272.0,498.0,0.15552779512804496,3091.0,855.0,842.0,432.0,0.0,109.0,853.0,121.72075732880688,75.20258606079841,0.0,0.0,3,0.0,0.0,0.0,2.01377,3,6.225772825593388,15.696463135325581,4.457693723398
263,6,San Mateo,242.932095175,2,763.0,2471.0,1308.0,66.0,110.0,170.0,417.0,109.0,471.0,660.0,853.0,378.0,456.0,0.18454067179279646,75.0,3.0,9.0,23.0,0.0,0.0,40.0,104.67248019400101,0.780716795336,0.0,0.0,4,0.0,0.0,0.0,1.48557,3,7.235437348354184,0.7112159909915646,0.6475630085042527
273,6,San Mateo,470.343245739,2,1474.0,3871.0,1934.0,126.0,142.0,238.0,968.0,212.0,679.0,1079.0,1442.0,459.0,766.0,0.1978816843192973,99.0,7.0,12.0,0.0,0.0,15.0,65.0,133.9430720244736,9.0,0.0,0.0,4,0.0,0.0,0.0,1.51348,3,10.31179741084362,0.6925834081909894,0.6489942426405075
268,6,San Mateo,362.198315365,2,1326.0,3404.0,1689.0,104.0,219.0,407.0,596.0,186.0,589.0,921.0,1043.0,665.0,802.0,0.2356051703877791,266.0,7.0,100.0,82.0,0.0,22.0,55.0,133.45079605763394,1.05007796131,0.0,0.0,4,0.0,0.0,0.0,1.35795,3,9.85867199504769,1.9776823157486316,1.6472404212830938
269,6,San Mateo,521.038129929,2,1380.0,3447.0,1876.0,85.0,137.0,174.0,984.0,210.0,513.0,1066.0,1188.0,470.0,654.0,0.1897302001740644,170.0,14.0,7.0,83.0,0.0,16.0,50.0,129.7244914055694,5.721395256375001,0.0,0.0,4,0.0,0.0,0.0,1.2283,3,10.188570757001306,1.255113788905958,1.117456147542079
277,6,San Mateo,506.78916608199995,2,1614.0,4377.0,2465.0,99.0,230.0,409.0,876.0,242.0,815.0,1228.0,1559.0,533.0,790.0,0.18048891935115374,591.0,172.0,30.0,137.0,0.0,22.0,230.0,184.1967385568547,9.2077164993696,0.0,0.0,4,0.0,0.0,0.0,1.47822,3,8.345205902991204,3.055772421727262,2.236742262434377
286,6,San Mateo,931.5187750919999,2,2581.0,6623.0,3393.0,155.0,486.0,362.0,1578.0,358.0,1234.0,1995.0,1985.0,1051.0,1315.0,0.19855050581307565,1655.0,364.0,213.0,431.0,0.0,66.0,581.0,376.1110281107159,28.829982497003087,0.0,0.0,4,808.92432,756.23676,867.5523099999997,1.42598,1,6.373767863439024,4.087015038353965,2.4902232799791277
310,7,San Mateo,1391.7883531,2,566.0,1449.0,861.0,46.0,121.0,93.0,306.0,74.0,318.0,439.0,528.0,90.0,167.0,0.11525189786059352,10128.0,1474.0,1582.0,1172.0,1.0,2371.0,3528.0,62.88032393359067,439.2304991455507,0.0,0.0,3,0.0,0.0,0.0,1.704,3,1.1272411865752365,20.170845826208474,1.0675798333302784
318,7,San Mateo,386.795171313,2,1262.0,3550.0,1702.0,52.0,161.0,230.0,819.0,181.0,869.0,815.0,1121.0,564.0,674.0,0.18985915492957747,362.0,35.0,101.0,82.0,0.0,11.0,133.0,168.83875484065902,7.449925560686901,0.0,0.0,4,0.0,0.0,0.0,1.6676900000000001,2,7.15871261346378,2.0534500523564883,1.595722885513478
305,7,San Mateo,467.207787345,2,677.0,1666.0,827.0,82.0,72.0,96.0,427.0,72.0,309.0,363.0,576.0,346.0,421.0,0.2527010804321729,90.0,4.0,5.0,44.0,0.0,2.0,35.0,139.1229903508237,2.3200130121380003,0.0,0.0,4,0.0,0.0,0.0,1.06298,1,4.786380265574023,0.6362987059108746,0.5616352332485816
303,7,San Mateo,783.638125944,2,1656.0,4454.0,2443.0,197.0,173.0,291.0,995.0,233.0,810.0,1229.0,1470.0,712.0,931.0,0.20902559497081274,336.0,20.0,19.0,129.0,1.0,28.0,139.0,337.0148567918856,38.23039061859864,0.0,0.0,4,0.0,0.0,0.0,1.24705,1,4.413113854013683,0.8954144051621965,0.744380650074597
316,7,San Mateo,182.364910671,2,920.0,2367.0,1275.0,174.0,174.0,230.0,342.0,149.0,476.0,823.0,693.0,226.0,315.0,0.13307984790874525,211.0,7.0,5.0,116.0,0.0,17.0,66.0,69.82950085687669,2.586866999391,0.0,12.0,3,0.0,0.0,0.0,1.7336,3,12.704310188906737,2.913705923760132,2.3701232978420173
326,7,San Mateo,228.65318336400003,2,889.0,3082.0,1705.0,213.0,260.0,283.0,133.0,263.0,713.0,1478.0,559.0,69.0,124.0,0.040233614536015566,857.0,285.0,15.0,11.0,0.0,52.0,494.0,36.029159360875475,46.70180973784748,0.0,15.93104,2,0.0,0.0,0.0,2.4931,3,10.745673714267207,10.358877810041616,5.274365620347649
312,7,San Mateo,1942.29158721,2,2578.0,6386.0,3513.0,182.0,221.0,346.0,1829.0,438.0,1157.0,2029.0,1977.0,785.0,1035.0,0.16207328531161916,1841.0,11.0,35.0,33.0,0.0,1602.0,160.0,375.0302330750674,55.5905783669,0.0,0.0,4,0.0,0.0,0.0,1.28082,3,5.986705545808077,4.275223006141454,2.494121952892661
327,7,San Mateo,345.208083225,2,1552.0,5287.0,2526.0,455.0,329.0,388.0,380.0,410.0,1365.0,2005.0,1251.0,256.0,443.0,0.08379042935502175,755.0,119.0,75.0,151.0,0.0,24.0,386.0,100.5185731863318,38.151843789694624,0.0,0.0,4,0.0,0.0,0.0,2.16082,3,11.19200499893436,5.444564287497062,3.662749793756151
324,7,San Mateo,198.088287739,2,1523.0,4365.0,2415.0,276.0,487.0,403.0,357.0,341.0,968.0,1870.0,930.0,256.0,351.0,0.08041237113402062,354.0,157.0,27.0,68.0,0.0,9.0,93.0,76.74029765332115,13.012263005247881,0.0,0.0,3,0.0,0.0,0.0,2.04762,3,16.968875192248827,3.944177162216733,3.2003099723260977
325,7,San Mateo,415.783383209,2,2081.0,5387.0,3272.0,524.0,359.0,635.0,563.0,310.0,1010.0,2133.0,1634.0,300.0,509.0,0.09448672730647856,168.0,10.0,22.0,64.0,0.0,19.0,53.0,178.06817593618163,7.680019773137201,0.0,0.0,4,0.0,0.0,0.0,1.6734799999999999,3,11.20333897216746,0.9044502389832452,0.8368879267781829
321,7,San Mateo,438.43653345800004,2,1061.0,2811.0,1396.0,100.0,155.0,174.0,632.0,176.0,502.0,770.0,959.0,404.0,552.0,0.19637139807897544,500.0,187.0,85.0,60.0,0.0,19.0,149.0,170.47510950479304,15.507086439233,0.0,0.0,4,0.0,0.0,0.0,1.42994,2,5.7048471474082545,2.688429381436501,1.8273053002588902
338,7,San Mateo,350.703922981,2,791.0,2210.0,1036.0,58.0,73.0,119.0,541.0,87.0,585.0,433.0,838.0,267.0,419.0,0.18959276018099547,92.0,14.0,32.0,13.0,0.0,6.0,27.0,115.50460789363468,10.858902523873,0.0,0.0,4,0.0,0.0,0.0,1.27106,3,6.259718469252077,0.7280582796095968,0.6522016978156183
332,7,San Mateo,1851.95640721,2,830.0,3505.0,1610.0,137.0,243.0,216.0,234.0,196.0,972.0,1139.0,874.0,324.0,414.0,0.1181169757489301,2917.0,28.0,364.0,298.0,0.0,1300.0,927.0,113.59399321405859,325.50827039197566,0.0,0.0,4,131.88869,0.0,0.0,1.43551,3,1.8902202716601846,6.643099436665974,1.4715165552262497
334,7,San Mateo,505.66953575,2,1512.0,6321.0,2841.0,342.0,412.0,436.0,322.0,420.0,1740.0,2255.0,1476.0,430.0,625.0,0.09887676000632813,914.0,39.0,38.0,562.0,0.0,119.0,156.0,179.46572843316292,22.877542482918305,0.0,0.0,4,0.0,0.0,0.0,1.66167,3,7.4724501247539825,4.517076332027209,2.815259445187609
337,7,San Mateo,546.643697793,2,430.0,1175.0,608.0,29.0,88.0,70.0,243.0,47.0,208.0,354.0,359.0,207.0,261.0,0.2221276595744681,911.0,2.0,19.0,821.0,0.0,5.0,64.0,166.96910389824913,0.990755809822,0.0,0.0,4,0.0,0.0,0.0,1.05374,3,2.5601355034909976,5.42391498530302,1.7392121131098426
341,7,San Mateo,514.95257842,2,1854.0,4057.0,2451.0,188.0,273.0,330.0,1063.0,233.0,519.0,1575.0,1262.0,468.0,618.0,0.15232930736997782,3997.0,892.0,699.0,777.0,0.0,157.0,1472.0,150.65676437494602,66.2330611809904,0.0,0.0,3,0.0,0.0,0.0,2.28172,3,8.54811882137758,18.42871139646504,5.839485716808441
294,6,San Mateo,9457.50308635,2,2282.0,5703.0,3097.0,120.0,427.0,319.0,1416.0,267.0,896.0,1425.0,2400.0,715.0,1179.0,0.20673329826407155,707.0,19.0,30.0,83.0,0.0,23.0,552.0,355.39077289581877,33.528535236566896,0.0,0.0,4,0.0,0.0,0.0,1.02509,1,5.867541035589886,1.817857805504842,1.387872703968568
297,7,San Mateo,183188.290642,2,1379.0,3209.0,1615.0,211.0,393.0,176.0,599.0,164.0,505.0,735.0,1165.0,640.0,837.0,0.2608289186662512,1050.0,140.0,44.0,381.0,122.0,49.0,314.0,11303.090146702903,2135.8789047981295,0.0,0.0,5,98.91651,0.0,0.0,0.9056,1,0.10261203777725612,0.0781309932314133,0.008017180429036324
336,7,San Mateo,529.036570273,2,1590.0,4708.0,2235.0,70.0,101.0,369.0,1050.0,240.0,1212.0,1330.0,1546.0,380.0,586.0,0.12446898895497024,852.0,94.0,156.0,301.0,0.0,37.0,264.0,208.44889572932132,13.4214918488644,0.0,0.0,4,0.0,0.0,0.0,1.37828,3,7.166346159825831,3.8400798290387472,2.500297677383951
340,7,San Mateo,804.983926602,2,1868.0,4181.0,2232.0,185.0,220.0,337.0,1126.0,249.0,718.0,1219.0,1389.0,606.0,784.0,0.1875149485768955,9187.0,203.0,714.0,288.0,0.0,34.0,7948.0,170.9099690332857,166.7516024278711,0.0,0.0,4,0.0,0.0,0.0,1.9973400000000001,3,5.532166399382191,27.20771558411359,4.59737790240834
343,7,San Mateo,504.369960177,2,732.0,2020.0,860.0,63.0,14.0,98.0,557.0,77.0,485.0,371.0,721.0,366.0,472.0,0.2336633663366337,288.0,27.0,29.0,86.0,0.0,4.0,142.0,229.1887364314872,11.6397685871,0.0,0.0,4,0.0,0.0,0.0,1.11529,3,3.0395073039360687,1.1958717261387812,0.8582138269937135
344,7,San Mateo,653.545812425,2,983.0,3313.0,1376.0,18.0,52.0,121.0,792.0,137.0,878.0,662.0,1072.0,564.0,711.0,0.21460911560519166,182.0,10.0,31.0,88.0,0.0,6.0,47.0,304.70005078339136,0.251035081514,0.0,0.0,4,0.0,0.0,0.0,1.13096,3,3.2234677807819754,0.596817025536439,0.503580374336755
345,7,San Mateo,636.423715104,2,1646.0,4367.0,2002.0,148.0,183.0,158.0,1157.0,182.0,1023.0,923.0,1453.0,786.0,1026.0,0.2349438974124113,275.0,51.0,49.0,47.0,0.0,6.0,122.0,276.58125615795194,4.583185342979398,0.0,0.0,4,0.0,0.0,0.0,1.23252,1,5.8542253466093,0.9780753161103023,0.8380593286400613
346,7,San Mateo,1787.11408914,2,1346.0,3077.0,1307.0,209.0,126.0,215.0,796.0,143.0,509.0,771.0,889.0,765.0,930.0,0.30224244393890154,3142.0,125.0,1408.0,266.0,6.0,34.0,1303.0,252.32211143362255,277.58458967151773,0.0,0.0,4,0.0,0.0,0.0,1.3668200000000001,1,2.5400697843466906,5.92934566301434,1.778275236723998
298,7,San Mateo,15709.087515,2,2432.0,6165.0,2646.0,211.0,178.0,160.0,1883.0,190.0,1191.0,875.0,2194.0,1715.0,2083.0,0.33787510137875104,958.0,56.0,162.0,382.0,4.0,16.0,338.0,3675.213587655559,286.0781887797304,0.0,0.0,5,219.81797999999998,0.0,0.0,0.94073,1,0.6139411427523076,0.241840302120358,0.1484757114473359
300,7,San Mateo,3750.87473204,2,926.0,2621.0,1022.0,74.0,60.0,127.0,665.0,92.0,551.0,430.0,844.0,704.0,829.0,0.31629149179702404,159.0,1.0,40.0,3.0,2.0,5.0,108.0,1344.145191954065,71.74071287288298,0.0,0.0,5,0.0,851.9168699999999,3954.1359899999998,0.9499,1,0.6540074993635715,0.1122971840159912,0.07344320050386924
533,11,Santa Clara,708.3928026760001,3,2132.0,5827.0,2958.0,501.0,638.0,414.0,579.0,455.0,1150.0,2438.0,1445.0,339.0,538.0,0.09232881414106743,2281.0,88.0,612.0,679.0,0.0,79.0,823.0,172.5186170980989,42.300795085597,0.0,0.0,3,1861.3463100000001,1764.23364,7204.1142599999985,1.39454,3,9.924615184110497,10.618221029529101,5.129854347372772
531,11,Santa Clara,437.234121403,3,1215.0,2593.0,1605.0,177.0,156.0,269.0,613.0,164.0,305.0,960.0,847.0,317.0,493.0,0.1901272657153876,1402.0,71.0,315.0,389.0,0.0,58.0,569.0,167.60339049944838,65.458779916188,0.0,0.0,3,0.0,0.0,0.0,1.45545,2,5.2132012579871025,6.015562274648492,2.792857532937684
529,11,Santa Clara,571.107605291,3,1189.0,2668.0,1156.0,182.0,147.0,185.0,675.0,104.0,375.0,492.0,878.0,819.0,997.0,0.37368815592203897,785.0,242.0,106.0,134.0,0.0,15.0,288.0,237.3391652787744,28.527667598604,0.0,0.0,4,0.0,0.0,0.0,1.19739,3,4.472163703655296,2.952605977602529,1.7784440260230026
521,10,Santa Clara,676.885121951,3,1869.0,4555.0,2412.0,255.0,372.0,426.0,816.0,237.0,749.0,1420.0,1532.0,617.0,846.0,0.1857299670691548,1696.0,516.0,120.0,237.0,0.0,113.0,710.0,249.43151664100552,87.43860760606627,0.0,0.0,4,0.0,0.0,0.0,1.39212,3,5.548132248822437,5.034581216694946,2.6394480488086542
522,11,Santa Clara,731.872994561,3,2115.0,6059.0,2875.0,245.0,377.0,429.0,1064.0,430.0,1278.0,1775.0,1785.0,791.0,1127.0,0.18600429113715133,420.0,52.0,25.0,102.0,0.0,4.0,237.0,294.9533996452774,16.381145685946677,0.0,0.0,4,0.0,0.0,0.0,1.2149,3,6.793335438410422,1.3490311508900128,1.1255230312159277
685,13,Santa Clara,615.317336901,3,1506.0,4116.0,2101.0,277.0,244.0,333.0,652.0,269.0,855.0,1215.0,1306.0,471.0,613.0,0.1489310009718173,213.0,23.0,34.0,57.0,0.0,6.0,93.0,204.45087686910546,20.296597700525002,0.0,0.0,4,0.0,0.0,0.0,1.20595,3,6.700853937886703,0.9477303378285975,0.8302977828795042
686,13,Santa Clara,527.1364408759999,3,1623.0,4268.0,2240.0,226.0,307.0,447.0,643.0,286.0,771.0,1377.0,1383.0,451.0,649.0,0.15206185567010308,403.0,51.0,33.0,120.0,0.0,6.0,193.0,208.62138121102922,19.1852955581917,0.0,0.0,4,0.0,0.0,0.0,1.3331600000000001,3,7.124461947373811,1.7690438476843164,1.4171560536977519
681,13,Santa Clara,520.193473986,3,1153.0,3174.0,1574.0,93.0,142.0,286.0,632.0,184.0,571.0,908.0,1080.0,431.0,628.0,0.19785759294265912,747.0,46.0,181.0,265.0,0.0,47.0,208.0,187.67961200220464,31.433153517895605,0.0,0.0,4,0.0,0.0,0.0,1.19749,3,5.2621306534248,3.4092034675700997,2.0688482095306973
579,11,Santa Clara,693.083647925,3,764.0,2214.0,872.0,371.0,109.0,140.0,144.0,150.0,420.0,673.0,592.0,379.0,444.0,0.2005420054200542,1398.0,384.0,36.0,54.0,0.0,384.0,540.0,58.01150565463129,138.057231669657,0.0,0.0,4,0.0,0.0,0.0,1.59507,3,3.8965926461615377,7.130152512217055,2.5196283623190707
564,11,Santa Clara,918.394521405,3,2370.0,6839.0,3277.0,415.0,349.0,552.0,1054.0,556.0,1388.0,2501.0,1901.0,493.0,757.0,0.11068869717795,680.0,133.0,9.0,163.0,0.0,12.0,363.0,206.9928083005489,113.85355883640192,0.0,0.0,4,0.0,0.0,0.0,1.40571,2,7.386712902965125,2.119394419416154,1.646873696398782
561,11,Santa Clara,447.829311066,3,1379.0,3176.0,1697.0,380.0,385.0,265.0,349.0,170.0,521.0,1227.0,988.0,270.0,419.0,0.13192695214105793,763.0,110.0,68.0,67.0,0.0,215.0,303.0,83.49630830543897,62.77937454221832,0.0,0.0,4,0.0,0.0,0.0,1.34933,3,9.427404289995325,5.216178008170003,3.3581276719264395
562,11,Santa Clara,269.605214499,3,1171.0,4229.0,1816.0,320.0,309.0,283.0,259.0,404.0,964.0,1644.0,985.0,232.0,330.0,0.07803263182785529,328.0,35.0,15.0,42.0,0.0,25.0,211.0,91.50289659629809,25.777839613806602,0.0,0.0,4,0.0,0.0,0.0,1.62155,3,9.984589437622484,2.796708228471541,2.1847533926218645
568,11,Santa Clara,546.815694974,3,1840.0,6745.0,2958.0,410.0,417.0,415.0,598.0,556.0,1492.0,2325.0,1794.0,578.0,783.0,0.11608598962194218,445.0,58.0,28.0,65.0,0.0,71.0,223.0,221.2284170741266,20.450679126634697,0.0,0.0,4,0.0,0.0,0.0,1.46933,3,7.61340152675647,1.841284608373168,1.4826974526943673
572,11,Santa Clara,598.517690702,3,900.0,3587.0,1546.0,152.0,201.0,238.0,309.0,250.0,761.0,1175.0,936.0,465.0,592.0,0.16504042375243935,287.0,5.0,12.0,234.0,0.0,4.0,32.0,130.95702143736204,15.833633090378001,0.0,0.0,4,2664.00537,0.0,0.0,1.2635100000000001,3,6.131180509382637,1.955165340214241,1.4824337036165265
574,11,Santa Clara,450.45936829699997,3,1109.0,3748.0,1518.0,464.0,199.0,270.0,176.0,267.0,794.0,1247.0,1096.0,344.0,477.0,0.12726787620064034,170.0,12.0,2.0,0.0,1.0,0.0,155.0,116.91054043488623,25.245265742161997,0.0,0.0,4,0.0,0.0,0.0,1.45705,3,7.801299361763626,1.195870957168455,1.0369201653634217
569,11,Santa Clara,235.91690192299998,3,995.0,4047.0,1684.0,145.0,315.0,303.0,232.0,273.0,1106.0,1409.0,1024.0,235.0,328.0,0.08104768964665184,196.0,8.0,6.0,118.0,0.0,6.0,58.0,101.69591330789676,10.488060943877,0.0,0.0,3,0.0,0.0,0.0,1.61198,3,8.869359519809201,1.7471301164649282,1.459609123327123
582,12,Santa Clara,559.954365782,3,1402.0,5483.0,2296.0,357.0,240.0,420.0,385.0,365.0,1334.0,1857.0,1484.0,443.0,650.0,0.11854824001459055,1762.0,446.0,143.0,390.0,0.0,14.0,769.0,183.6642464538355,71.59165456083183,0.0,0.0,4,0.0,0.0,0.0,1.69382,3,5.4925272811594645,6.90287665435305,3.0587335870426595
647,12,Santa Clara,644.427615195,3,1231.0,4402.0,2229.0,53.0,71.0,197.0,910.0,180.0,898.0,1216.0,1519.0,589.0,863.0,0.19604725124943206,140.0,6.0,15.0,10.0,0.0,27.0,82.0,279.64196086610093,2.55617077479,0.0,0.0,4,0.0,0.0,0.0,1.22207,1,4.362183381024292,0.4961053398402932,0.445445421840555
654,12,Santa Clara,3578.79415176,3,3897.0,8698.0,3302.0,602.0,897.0,737.0,1661.0,181.0,1115.0,1468.0,2715.0,3219.0,3918.0,0.4504483789376868,209.0,6.0,70.0,51.0,0.0,7.0,75.0,904.1144728385176,13.438357811997598,0.0,0.0,4,0.0,0.0,0.0,1.16865,1,4.24716688764085,0.2277797997220779,0.21618555273184062
645,12,Santa Clara,461.10307467300004,3,1133.0,4195.0,2010.0,109.0,120.0,239.0,665.0,165.0,869.0,1245.0,1405.0,511.0,700.0,0.16686531585220502,270.0,4.0,75.0,58.0,0.0,16.0,117.0,185.4877131546272,8.838094086242,0.0,0.0,4,0.0,0.0,0.0,1.28368,2,5.83041447807101,1.3894191607053599,1.1220327220806647
585,12,Santa Clara,296.423357129,3,859.0,3994.0,1684.0,143.0,280.0,222.0,214.0,265.0,1008.0,1490.0,867.0,364.0,490.0,0.1226840260390586,146.0,36.0,15.0,15.0,0.0,8.0,72.0,116.27859360484972,11.513096570710502,0.0,0.0,3,0.0,0.0,0.0,1.54008,3,6.721876820158696,1.1424843023785445,0.9765114584509151
581,12,Santa Clara,339.681571611,3,1161.0,5485.0,2258.0,329.0,304.0,318.0,210.0,374.0,1467.0,2027.0,1184.0,433.0,605.0,0.11030082041932544,172.0,55.0,56.0,9.0,0.0,3.0,49.0,106.75899045855795,15.245699005151,0.0,0.0,3,0.0,0.0,0.0,1.7060400000000002,3,9.516027663390322,1.4097818760578253,1.2278745372116544
586,12,Santa Clara,435.813405418,3,1109.0,5607.0,2575.0,170.0,249.0,364.0,326.0,404.0,1441.0,2143.0,1320.0,299.0,489.0,0.08721241305510967,678.0,221.0,8.0,312.0,0.0,11.0,126.0,135.89776851074024,15.376484589587,0.0,0.0,4,2436.4421399999997,0.0,0.0,1.42424,3,7.331055862258963,4.481925946448672,2.78145264387889
587,12,Santa Clara,148.16225226,3,377.0,2089.0,1058.0,58.0,34.0,87.0,198.0,104.0,434.0,813.0,537.0,201.0,249.0,0.11919578745811392,238.0,17.0,9.0,147.0,0.0,0.0,65.0,46.96517080250099,3.35919955793,0.0,0.0,4,0.0,0.0,0.0,1.37839,3,7.491400236105632,4.72931898194467,2.8991109856799033
641,12,Santa Clara,418.13162001,3,843.0,3551.0,1691.0,87.0,179.0,225.0,352.0,237.0,749.0,1248.0,1016.0,301.0,412.0,0.11602365530836385,65.0,7.0,7.0,0.0,0.0,8.0,43.0,119.59113030953077,2.196916875137,0.0,0.0,4,0.0,0.0,0.0,1.3453700000000002,2,6.921861541319857,0.5337141164718752,0.49550770945571665
640,12,Santa Clara,320.651337039,3,858.0,3563.0,1630.0,131.0,105.0,222.0,400.0,186.0,762.0,1163.0,1015.0,437.0,554.0,0.15548694920011227,329.0,15.0,7.0,290.0,0.0,0.0,17.0,118.90896580479411,9.8355642568,0.0,0.0,4,2724.60547,0.0,0.0,1.28372,3,6.664360804995091,2.555448373943339,1.8471564488992294
591,12,Santa Clara,566.396654992,3,1844.0,8062.0,3318.0,583.0,357.0,456.0,448.0,509.0,2157.0,2956.0,1729.0,711.0,960.0,0.11907715207144627,2400.0,44.0,35.0,2082.0,3.0,35.0,201.0,177.9558373911504,39.201166174282,0.0,0.0,4,0.0,0.0,0.0,1.47023,3,8.491552055535603,11.051911569026815,4.802008702470652
594,12,Santa Clara,301.830940434,3,1270.0,5207.0,2505.0,223.0,274.0,414.0,359.0,267.0,1274.0,1824.0,1489.0,353.0,521.0,0.10005761474937584,274.0,38.0,45.0,40.0,0.0,49.0,102.0,119.0487710301092,22.0112289689616,0.0,0.0,3,0.0,0.0,0.0,1.54405,3,9.003261023737176,1.9424358429165245,1.597728964056986
597,12,Santa Clara,352.154873727,3,932.0,3199.0,1123.0,382.0,295.0,166.0,89.0,177.0,828.0,987.0,766.0,441.0,562.0,0.17567989996874026,520.0,35.0,3.0,31.0,2.0,267.0,182.0,99.70992356499508,39.405538514385704,0.0,0.0,3,0.0,0.0,0.0,1.61556,3,6.699470972307814,3.7379022592275355,2.399259576859547
632,12,Santa Clara,601.3967870480001,3,1497.0,4947.0,2192.0,317.0,288.0,341.0,551.0,306.0,834.0,1728.0,1301.0,778.0,964.0,0.1948655750960178,888.0,444.0,83.0,145.0,0.0,26.0,190.0,171.4876643864103,75.71836801736198,0.0,0.0,4,0.0,0.0,0.0,1.3456700000000001,3,6.05567746645796,3.592145350844802,2.254692490656045
589,12,Santa Clara,406.19757965800005,3,1309.0,5548.0,2246.0,405.0,303.0,330.0,271.0,276.0,1345.0,1914.0,1359.0,654.0,809.0,0.14581831290555156,383.0,76.0,23.0,85.0,0.0,26.0,173.0,130.31674264174708,13.5724260075281,0.0,0.0,4,0.0,0.0,0.0,1.56145,3,9.09727960963234,2.6617708865463605,2.0592541905964454
627,12,Santa Clara,667.9075291930001,3,1714.0,5658.0,2548.0,253.0,255.0,376.0,830.0,307.0,1089.0,1786.0,1749.0,727.0,964.0,0.17037822552138565,439.0,110.0,43.0,122.0,0.0,27.0,137.0,207.16866151987128,18.853111106543,0.0,0.0,4,0.0,0.0,0.0,1.29368,3,7.58334022462972,1.9422907576502026,1.5462546951288654
601,12,Santa Clara,864.2938338939999,3,2161.0,6576.0,3337.0,252.0,261.0,317.0,1331.0,469.0,1080.0,2342.0,1987.0,698.0,952.0,0.14476885644768855,1395.0,81.0,265.0,154.0,0.0,81.0,814.0,248.56752727755656,25.804711295520395,0.0,0.0,4,0.0,0.0,0.0,1.41635,3,7.876161273599238,5.084333631036991,3.089776427635247
626,12,Santa Clara,564.3356831790001,3,1189.0,4406.0,1843.0,192.0,172.0,179.0,646.0,250.0,973.0,1213.0,1399.0,571.0,737.0,0.1672719019518838,171.0,10.0,2.0,116.0,0.0,2.0,41.0,196.53081084822662,4.5899345411749986,0.0,0.0,4,2417.89062,0.0,0.0,1.19464,2,5.911871486444164,0.8502355123481513,0.7433309001337882
