coefficient_name,value,constrain
coef_social_Departure_Constant_After_07_30_PM,-0.649629162,F
coef_social_Departure_Constant_Shift_for_every_30_minutes_after_08_00_pm_Linear,-0.09574499,F
coef_social_Arrival_Constant_03_00_PM_to_03_30_PM,0.37674882,F
coef_social_Arrival_Constant_03_30_PM_to_04_00_PM,0.583355461,F
coef_social_Arrival_Constant_04_00_PM_to_04_30_PM,0.727855233,F
coef_social_Arrival_Constant_05_00_PM_to_06_00_PM,0.249551955,F
coef_social_Arrival_Constant_Shift_for_every_30_minutes_before_08_00_pm_Linear,0.053771388,F
coef_social_Arrival_Constant_Before_8_30_PM,0.308763611,F
coef_social_Arrival_Constant_8_30_PM_to_9_00_PM,-0.208797698,F
coef_social_Arrival_Constant_9_00_PM_to_9_30_PM,-0.336319511,F
coef_social_Arrival_Constant_9_30_PM_to10_00_PM,0,T
coef_social_Arrival_Constant_10_00_PM_to_10_30_PM,-0.055707591,F
coef_social_Arrival_Constant_After_10_30_PM,-0.612356296,F
coef_social_Arrival_Constant_Shift_for_every_30_minutes_after_11_00_pm_Linear,-0.348479901,F
coef_social_Duration_Constant_Shift_for_every_30_minutes_less_than_1p5_hrs_Linear,0.619073863,F
coef_social_Duration_Constant_Less_than_2_hours,-0.584024011,F
coef_social_Duration_Constant_2_hours,-0.271552271,F
coef_social_Duration_Constant_2p5_hours,0,T
coef_social_Duration_Constant_3_hours_or_more,0.042083404,F
coef_social_Duration_Constant_Shift_for_every_30_minutes_more_than_3p5_hrs_Linear,-0.13049452,F
coef_social_Duration_Constant_Shift_for_every_30_minutes_less_than_2p5_hrs_Linear,0.614440191,F
coef_social_Duration_Constant_Less_than_3_hrs,0.353666691,F
coef_social_Duration_Constant_3_hours,0,T
coef_social_Duration_Constant_3p5_hours,-0.691218836,F
coef_social_Duration_Constant_4_hours_or_more,-1.344375328,F
coef_social_Duration_Constant_Shift_for_every_30_minutes_more_than_4p5_hrs_Linear,-0.786970714,F
coef_social_Calibration_Constant_Duration_eq_1,-1.346772472,F
coef_social_Calibration_Constant_Duration_eq_2,0.377121689,F
coef_social_Calibration_Constant_Duration_eq_3,0.179818928,F
coef_social_Calibration_Constant_Duration_eq_4,-0.283418619,F
coef_social_Calibration_Constant_Duration_eq_5,-0.103541313,F
coef_social_Calibration_Constant_Duration_eq_6,-0.03704707,F
coef_social_Calibration_Constant_Duration_eq_7,-0.062437167,F
coef_social_Calibration_Constant_Duration_eq_8,0.047640282,F
coef_social_Calibration_Constant_Duration_eq_9,0.284369793,F
coef_disc_Personlt_18_years_old_Duration_lt_1p5_hrs_Linear,-0.262839914,F
coef_disc_Personlt_18_years_old_Duration_gt_1p5_hrs_Linear,0.086919429,F
coef_disc_Nonworking_senior_retiree_Duration_lt_1p5_hrs_Linear,0.468354376,F
coef_disc_Retiree_Nonworking_senior_only_HH_Duration_lt_1p5_hrs_Linear,-0.312282762,F
coef_disc_Zero_auto_households_Duration_lt_1p5_hrs_Linear,-0.508439932,F
coef_disc_Zero_auto_households_Duration_gt_1p5_hrs_Linear,0.074190914,F
coef_disc_Number_of_auto_more_that_number_of_adults_Duration_lt_1p5_hrs_Linear,0.127185965,F
coef_disc_Number_of_auto_more_that_number_of_adults_Duration_gt_1p5_hrs_Linear,0.048756122,F
coef_disc_Kids_in_Joint_Tour_Duration_lt_1p5_hrs,-0.559947083,F
coef_disc_Kids_in_Joint_Tour_Duration_gt_1p5_hr,-0.115347031,F
coef_disc_Joint_Tours_Party_Size_gt_2_Duration_gt_1p5_hr,0.104494637,F
coef_disc_Auto_Distance_Duration_lt_1_hrs_Linear,-0.162965435,F
coef_disc_Auto_Distance_Duration_gt_1_hrs_Linear,0.006797399,F
coef_disc_Time_Pressure_Duration_lt_1_hr,-0.229264474,F
coef_disc_Time_Pressure_Duration_gt_1_hr,0.219325112,F
coef_disc_Number_of_additional_individual_social_and_dicretionary_tours_Duration_lt_1_hr,0.156250451,F
coef_disc_Departure_Constant_Shift_for_every_30_minutes_before_07_30_pm_Linear,-0.742176805,F
coef_disc_Departure_Constant_Before_7_30_AM_,-1.323901585,F
