,omaz,idx,btap,dmaz,atap,tod,utility,transit_type
871667,13709,8012,686,10383,1434,AM,-0.622278062443,local_bus
1493031,9612,4750,1462,3918,1413,PM,-0.621949798211,local_bus
1508445,11005,4794,1143,14298,337,AM,-0.621535466743,local_bus
1149053,7187,3495,2439,6421,1252,AM,-0.620583551023,local_bus
1521814,7650,6423,2144,13860,663,AM,-0.619784400898,local_bus
1245802,737,3817,1333,3198,1837,PM,-0.619740076018,local_bus
1841240,1000,9632,1333,7946,2207,AM,-0.619355527618,local_bus
1284469,17502,5898,264,1480,1973,AM,-0.619098704384,local_bus
778743,10545,2268,1339,22900,390,AM,-0.618811055068,local_bus
207759,10581,553,1336,7232,2456,AM,-0.618798164743,local_bus
901860,413,2666,1608,183,1737,PM,-0.618769047943,local_bus
1288540,17904,3996,264,15037,273,AM,-0.618337939934,local_bus
367664,8376,5300,2392,12176,852,PM,-0.618174451543,local_bus
2393522,13403,9232,686,6159,1342,PM,-0.617819818318,local_bus
792202,29,2317,1764,19013,500,AM,-0.617290600855,local_bus
578722,5878,1627,1556,11179,1133,AM,-0.617021087968,local_bus
892439,10384,2638,1419,19669,549,PM,-0.616290767545,local_bus
1681266,19626,5461,564,17423,220,AM,-0.615411797143,local_bus
2145029,9738,7598,1587,15621,10,AM,-0.615276732373,local_bus
8413,8145,13,2358,14778,76,AM,-0.615168280618,local_bus
110033,10499,299,1336,17699,390,AM,-0.615097329943,local_bus
404672,9752,1122,1590,3042,1643,PM,-0.614447733673,local_bus
1208685,17417,3672,264,9020,1640,AM,-0.614362464734,local_bus
180266,15054,478,460,6602,1406,AM,-0.614173847968,local_bus
163164,22855,425,2177,15029,249,PM,-0.613958509289,local_bus
183247,17851,3874,307,850,1662,PM,-0.613620657193,local_bus
2085020,14078,7285,337,2781,1826,PM,-0.613478285995,local_bus
1918632,19298,9548,564,17478,276,AM,-0.612940609318,local_bus
1601303,13970,5158,2326,453,1736,AM,-0.612865618827,local_bus
164252,6107,428,1507,8136,2331,AM,-0.611651218752,local_bus
1964547,9782,6742,1590,4009,1151,AM,-0.611178793048,local_bus
2389644,14315,8906,337,14476,277,PM,-0.610626805645,local_bus
1727284,10413,5680,1419,7668,2120,AM,-0.61052575492,local_bus
1053759,1955,3177,1985,10412,1434,PM,-0.610026140893,local_bus
2495370,3104,9504,1764,5162,942,PM,-0.60931869943,local_bus
596522,9474,1695,1590,9288,1842,AM,-0.609081727198,local_bus
734182,13399,2134,686,8078,2290,PM,-0.608563296418,local_bus
1436300,8009,4533,2280,22608,1806,AM,-0.608207898193,local_bus
54791,9943,137,1443,10368,443,AM,-0.606867116368,local_bus
750406,19738,2183,564,2699,2130,AM,-0.606664929568,local_bus
1858145,18333,6226,393,5532,1175,AM,-0.606258918764,local_bus
263654,14092,4135,337,8172,2327,AM,-0.60610695262,local_bus
764403,409,2225,1238,3653,1498,PM,-0.604961994343,local_bus
1764728,13426,5851,686,5401,1259,PM,-0.604138602268,local_bus
155595,22762,412,2177,10434,1423,AM,-0.603948879164,local_bus
2181228,5864,7779,1669,13923,659,PM,-0.603477336043,local_bus
1790440,6200,5965,1507,18064,625,AM,-0.602832022902,local_bus
81482,12599,4947,731,1888,2059,AM,-0.602778534943,local_bus
784704,13741,7888,686,106,1644,PM,-0.602622638593,local_bus
574655,1001,7363,1333,517,1681,AM,-0.602405527618,local_bus
1746637,611,5759,1608,18917,411,AM,-0.601940192218,local_bus
1806160,18610,6022,393,13986,647,PM,-0.601567825289,local_bus
272055,12063,4446,824,2097,2002,AM,-0.601446482518,local_bus
144172,685,380,1608,7553,2167,AM,-0.600109483918,local_bus
2354696,22,8719,1595,18948,400,AM,-0.599890600855,local_bus
1058195,2100,3187,2144,2499,2007,AM,-0.599033133673,local_bus
859467,19171,2533,498,14037,667,AM,-0.598950899939,local_bus
195756,118,522,1764,9158,1928,PM,-0.598526210155,local_bus
438224,19595,1226,655,22630,2072,AM,-0.598346962543,local_bus
2466587,18317,9323,393,3497,1628,PM,-0.598123087289,local_bus
297903,10976,803,1223,9564,1585,PM,-0.597939300477,local_bus
1703117,19601,5563,655,752,1652,PM,-0.597475125043,local_bus
2260656,17875,8229,393,1982,1966,PM,-0.597069915389,local_bus
2316587,14575,8543,258,8228,2373,PM,-0.596455166577,local_bus
639039,14228,1835,2326,3937,1380,PM,-0.595987469727,local_bus
455117,1339,3061,1985,11383,838,AM,-0.595216227568,local_bus
2550762,7577,9885,2177,10643,1313,PM,-0.594973296389,local_bus
1406485,13772,8241,686,14111,298,PM,-0.594952780543,local_bus
231989,19592,604,655,6616,1451,AM,-0.594623681968,local_bus
194718,12,521,1595,1223,1561,AM,-0.594149682055,local_bus
335398,518,915,1607,6184,1514,PM,-0.593967609043,local_bus
1843142,10534,6158,1223,16843,181,PM,-0.592910053602,local_bus
2043431,14600,7104,259,836,1784,PM,-0.592427427027,local_bus
281327,6857,750,2466,17301,192,AM,-0.592353581084,local_bus
639928,8149,1838,2359,896,73,PM,-0.591594651718,local_bus
149502,573,6572,1238,8811,1723,AM,-0.590961117118,local_bus
2232342,8250,8021,2359,1464,2037,AM,-0.590007262693,local_bus
1528868,8164,4851,2359,9701,1533,PM,-0.589790355343,local_bus
2263822,5840,8244,1556,5673,1250,PM,-0.589371033193,local_bus
2410089,10380,9026,1419,3501,1628,PM,-0.588465767545,local_bus
796157,9868,2327,1443,18946,411,PM,-0.588139226368,local_bus
152760,5841,1762,1669,14611,234,PM,-0.588016052443,local_bus
1248723,6052,3833,1556,2694,1903,AM,-0.587982835093,local_bus
762528,12188,5534,731,7286,1032,AM,-0.587496184543,local_bus
1916947,14014,6496,686,17310,192,PM,-0.586773602893,local_bus
2050185,12605,7619,824,1081,1586,AM,-0.586671704368,local_bus
2250792,14484,8151,288,8642,2190,PM,-0.586413162314,local_bus
1282418,7993,3970,2242,5413,1255,AM,-0.586355600623,local_bus
1909497,9285,8927,1841,4388,856,AM,-0.586353733468,local_bus
2475624,9359,9377,1841,10332,1402,AM,-0.585640950343,local_bus
2569884,6066,9917,1556,651,1611,AM,-0.584750344993,local_bus
2220180,1973,7963,1977,3793,1021,AM,-0.584547950698,local_bus
2176570,1956,7755,1985,17301,192,PM,-0.584451140893,local_bus
28676,13791,74,686,2579,1879,AM,-0.584061366868,local_bus
1709667,850,5588,1653,9506,1553,PM,-0.584033542093,local_bus
1209502,729,3678,1608,1362,1960,PM,-0.583263646693,local_bus
448613,12577,6880,731,202,2372,AM,-0.582801226168,local_bus
642804,6507,1840,1449,12121,836,PM,-0.582775111768,local_bus
1557921,9288,4975,1841,654,1606,PM,-0.581906462668,local_bus
1524873,852,9414,1333,20031,465,AM,-0.581408542093,local_bus
2104585,2244,7392,1333,5096,898,AM,-0.580891246168,local_bus
1393197,14612,4383,258,14406,308,AM,-0.580198977327,local_bus
922569,13223,2727,779,10602,398,AM,-0.579667166005,local_bus
2252448,8017,8160,2280,13179,782,PM,-0.579665566768,local_bus
1824038,13863,6085,686,18930,478,AM,-0.579649597918,local_bus
605398,14099,1726,337,9575,739,PM,-0.57918733792,local_bus
1353275,19028,4228,564,2435,2051,PM,-0.578605838443,local_bus
2481022,7005,9419,2465,17162,1070,AM,-0.577645377209,local_bus
1526228,9571,4840,1590,2744,1855,PM,-0.577632885448,local_bus
2041070,18444,7084,424,10303,1438,PM,-0.577274942939,local_bus
1299360,14390,4035,288,8214,2371,AM,-0.576174547289,local_bus
249772,6718,671,1443,14988,268,AM,-0.575746256593,local_bus
2242692,14410,8086,288,12129,812,AM,-0.575658500564,local_bus
1106367,5870,6478,1595,2348,1916,AM,-0.57551114548,local_bus
566963,1980,1595,1977,4336,1093,PM,-0.574955763898,local_bus
1643342,13757,5323,686,4100,992,PM,-0.574573496368,local_bus
954192,5862,4821,1669,7275,2413,PM,-0.574502735218,local_bus
1371499,9334,6548,1841,2922,1761,AM,-0.574055368018,local_bus
1653286,7689,6889,2146,17714,446,PM,-0.573860063023,local_bus
179574,6722,475,1443,13168,770,PM,-0.573760196518,local_bus
2246462,7245,8112,2439,801,1730,AM,-0.572168336773,local_bus
1095648,14317,3317,337,2343,1894,AM,-0.57206287792,local_bus
2575781,770,9952,1333,9631,1495,PM,-0.571742085793,local_bus
759346,19641,3434,562,12368,840,AM,-0.571443085243,local_bus
2273875,18323,8297,393,3700,595,PM,-0.571423087289,local_bus
1928998,6480,6562,1466,13072,856,PM,-0.570643923793,local_bus
424870,10423,3721,1419,14336,348,PM,-0.570046988845,local_bus
1064450,49,3204,1764,9158,1928,AM,-0.56983025728,local_bus
1662970,10574,8935,1223,13447,740,PM,-0.569364432327,local_bus
1072108,9313,3240,1841,4172,1002,AM,-0.569243319043,local_bus
1825122,7533,6092,2177,15368,41,PM,-0.569198524889,local_bus
942871,19749,2806,564,92,1648,AM,-0.569172174268,local_bus
1511343,19025,4803,564,7757,2095,PM,-0.568428925018,local_bus
1975781,18319,7019,393,2379,2004,PM,-0.567317567114,local_bus
629629,3057,3971,1764,22952,553,AM,-0.567269059555,local_bus
2451576,22818,9402,2177,2280,1760,AM,-0.567200899589,local_bus
228607,1315,599,1841,18954,400,PM,-0.566695747168,local_bus
1157460,17827,3511,307,3266,1920,AM,-0.565812765118,local_bus
1739230,1090,8648,1238,10796,1620,AM,-0.565142673793,local_bus
159084,9818,414,1443,12665,788,PM,-0.564723466543,local_bus
1032841,2134,3111,2146,18958,450,PM,-0.564675408898,local_bus
1440875,7201,4555,2392,7457,2083,AM,-0.564546985768,local_bus
2506459,7198,9560,2392,3265,1920,AM,-0.564215483218,local_bus
731972,14816,2128,246,2813,1820,AM,-0.563970394889,local_bus
168934,10502,434,1223,5469,1172,AM,-0.562827758502,local_bus
1233565,9287,3765,1841,7753,2087,AM,-0.562556462668,local_bus
39496,19334,97,424,3101,1733,AM,-0.561343048139,local_bus
2136398,13650,7566,686,9024,1634,PM,-0.561303704593,local_bus
2395021,9355,8943,1841,7946,2207,AM,-0.560855744368,local_bus
734056,11889,6334,747,17503,276,PM,-0.559639435243,local_bus
1031691,10401,6398,1419,722,1592,AM,-0.559141783345,local_bus
1358618,6959,4255,2466,4678,1029,AM,-0.557541194834,local_bus
189715,5844,511,1556,10960,1143,AM,-0.557496033193,local_bus
219021,10431,6240,1419,7343,1032,AM,-0.55715168407,local_bus
1657691,18336,5378,393,5777,1353,AM,-0.556383918764,local_bus
718989,18309,2083,393,9326,1794,AM,-0.555833224139,local_bus
726938,9640,2110,1462,3102,1729,AM,-0.555706027811,local_bus
1802769,7692,6931,2144,5379,1172,AM,-0.555434400898,local_bus
1634835,17033,5288,307,17361,220,AM,-0.555293904418,local_bus
267336,62,709,1595,387,1601,PM,-0.55505525728,local_bus
765307,9575,3199,1590,3624,1687,PM,-0.554532885448,local_bus
1610284,14289,5192,337,5659,1503,AM,-0.554003865745,local_bus
1796363,3034,5984,1764,7675,2135,PM,-0.55394205688,local_bus
1033875,9881,3112,1443,645,1611,AM,-0.552814226368,local_bus
570405,17431,4571,264,7641,2157,AM,-0.552621243134,local_bus
1049801,11942,3161,747,8221,2358,AM,-0.552324561418,local_bus
99265,17569,9784,264,1509,2025,PM,-0.552315773009,local_bus
549266,722,1554,1238,3626,1687,PM,-0.551913646693,local_bus
622051,1916,8116,1977,10821,1176,AM,-0.551194670173,local_bus
999836,14637,3005,259,14308,333,PM,-0.550892931777,local_bus
2122922,5816,7494,1669,8077,2275,PM,-0.550187983243,local_bus
1596331,17184,5139,778,13478,699,PM,-0.549864375839,local_bus
2398722,9407,8956,1841,6189,1535,AM,-0.549335700793,local_bus
1792468,16797,5973,778,16637,103,AM,-0.549086903414,local_bus
1871213,19044,6262,564,9449,1617,PM,-0.548336844568,local_bus
794226,22907,2324,584,10437,1433,PM,-0.548147223177,local_bus
1483705,16760,5181,778,8836,1805,AM,-0.547311780914,local_bus
892221,18313,2637,393,19066,365,AM,-0.547292633339,local_bus
2094634,9785,7348,1590,3554,1650,PM,-0.546651023248,local_bus
1695447,630,8636,1608,9385,1721,PM,-0.546484698868,local_bus
317113,9486,870,1590,1324,1970,AM,-0.546405181573,local_bus
382228,19440,1044,655,9796,1547,PM,-0.544467226918,local_bus
1227167,22753,3744,2177,936,1717,PM,-0.544173879164,local_bus
1698436,17450,5537,264,22648,1844,PM,-0.544033451009,local_bus
1183909,19687,8451,564,4999,898,PM,-0.543722155243,local_bus
477102,7593,4815,2177,994,1664,AM,-0.543482976614,local_bus
282222,17366,753,264,7487,2083,AM,-0.543369278984,local_bus
2037800,10801,7074,1223,2724,1975,PM,-0.542804103777,local_bus
783055,1842,2286,1985,14783,225,AM,-0.542580480343,local_bus
2348166,17145,8683,778,3125,1631,PM,-0.542572019714,local_bus
1930401,1895,6574,1985,12364,837,PM,-0.542084171218,local_bus
577657,13979,1622,2326,14602,227,AM,-0.541146358677,local_bus
2196657,9964,7832,1419,12838,765,AM,-0.541125182695,local_bus
637736,19195,7526,498,10562,1197,AM,-0.540661998089,local_bus
1658078,18336,5732,393,2461,1951,AM,-0.540633918764,local_bus
1028803,6227,3097,1460,22600,1778,AM,-0.540044571209,local_bus
2355669,14852,8721,244,1155,1561,PM,-0.539274431114,local_bus
1498472,10497,4766,1336,10407,1435,PM,-0.539047329943,local_bus
1758367,14426,5817,288,6207,1351,PM,-0.538581810089,local_bus
23623,13651,58,686,22876,2168,AM,-0.538353704593,local_bus
1390767,14658,4375,251,10959,1143,AM,-0.538097242152,local_bus
340816,9715,931,1506,18548,598,AM,-0.537623329409,local_bus
2395834,10470,8948,1336,1324,1970,AM,-0.536319293218,local_bus
67236,9813,176,1462,9694,1491,AM,-0.535887525611,local_bus
235540,1308,619,1969,17496,264,AM,-0.535575886468,local_bus
2023848,18292,7007,393,1051,1798,AM,-0.535190408414,local_bus
886170,22775,2614,2177,18386,423,PM,-0.535188734189,local_bus
2115660,18432,7451,498,5671,1249,PM,-0.535124054039,local_bus
2216687,7690,7948,2144,7599,2189,AM,-0.534785063023,local_bus
369767,14129,1004,2326,11471,804,AM,-0.534099986502,local_bus
398774,10355,4971,1419,14015,664,PM,-0.533480725345,local_bus
1008656,1386,3039,1841,17094,178,AM,-0.532543856443,local_bus
1545663,559,4913,1608,1722,2094,AM,-0.532162017193,local_bus
1403128,2083,4417,2146,18996,501,AM,-0.531948579973,local_bus
2370828,35,8805,1764,2781,1826,AM,-0.531559680055,local_bus
1116724,2139,3379,2144,342,897,PM,-0.531405606148,local_bus
118577,5852,318,1545,10925,1127,PM,-0.530844264793,local_bus
2431323,11875,9149,747,9182,1994,AM,-0.529963588093,local_bus
1425444,2107,4494,2144,18392,391,PM,-0.529283812273,local_bus
1700898,10929,5544,1145,1023,1664,AM,-0.528328119118,local_bus
2227848,2218,7996,2144,1236,1525,PM,-0.528125158648,local_bus
1704068,9743,5568,1590,1971,1966,PM,-0.527826732373,local_bus
720946,14624,2089,258,1890,2059,PM,-0.527626361727,local_bus
4417,8235,6,2402,17209,129,PM,-0.526912681243,local_bus
2153382,2411,7637,2144,2705,1947,AM,-0.526393260748,local_bus
1510420,1479,6693,1969,4298,1028,AM,-0.525500737093,local_bus
1225410,8015,3733,2280,4337,1093,AM,-0.523969502293,local_bus
1220625,9522,3714,1590,19710,528,PM,-0.523830215023,local_bus
119540,14436,323,288,6108,1477,AM,-0.523124802164,local_bus
2486022,6048,9458,1556,854,1662,PM,-0.522969432718,local_bus
686376,10383,1978,1419,16097,18,AM,-0.522315767545,local_bus
409272,19649,1137,564,7355,1032,AM,-0.522124387393,local_bus
1063132,13233,3197,777,856,1698,PM,-0.521982611305,local_bus
121034,17602,5220,264,18922,426,AM,-0.521927522309,local_bus
137921,1213,4133,2388,2603,1932,AM,-0.521007921584,local_bus
721507,14624,9128,258,6874,2405,AM,-0.519451361727,local_bus
559549,7648,1579,2146,17827,316,PM,-0.519169637848,local_bus
110925,6176,303,1507,655,1238,AM,-0.518395594452,local_bus
1422674,14714,4478,228,1950,1964,AM,-0.517812851518,local_bus
1369493,17855,4305,309,6485,1425,AM,-0.516537981118,local_bus
547631,1949,1545,1985,6817,2410,AM,-0.516051140893,local_bus
970855,17098,2907,778,219,2372,PM,-0.515651652089,local_bus
301373,8231,9186,2359,14175,367,PM,-0.513221723818,local_bus
558051,14384,1578,288,772,1694,PM,-0.512278396214,local_bus
654256,17332,1870,213,2156,2002,PM,-0.511947785111,local_bus
626185,22853,1788,2146,12864,668,AM,-0.511753943323,local_bus
2167017,772,7698,1333,7603,2135,AM,-0.511549722118,local_bus
657115,14485,1882,288,22876,2168,AM,-0.511052719289,local_bus
2570709,1309,9923,1841,18160,636,PM,-0.510895747168,local_bus
2063604,7570,7214,2175,13717,709,AM,-0.510034499264,local_bus
2237187,7611,8047,2175,14624,234,PM,-0.509425351964,local_bus
1968519,19013,8920,562,10641,1311,PM,-0.509070015193,local_bus
723342,19174,2095,424,8617,2181,PM,-0.508950899939,local_bus
808986,1927,2377,1972,13638,686,AM,-0.508943439148,local_bus
422576,6618,1188,1466,6852,2480,PM,-0.508331807743,local_bus
1592700,6039,5640,1556,7906,2249,AM,-0.506604195343,local_bus
2428656,7637,9129,2175,15286,113,PM,-0.506527574489,local_bus
1942311,22817,6631,2177,7710,2119,PM,-0.505241620064,local_bus
2476930,17594,9387,264,14158,334,PM,-0.504302522309,local_bus
1284924,10566,3982,1145,2780,1826,PM,-0.503882513668,local_bus
2308798,9822,8495,1443,4687,1065,AM,-0.503184969043,local_bus
552325,8204,1561,2359,9183,1995,AM,-0.503137730968,local_bus
1178472,22831,3583,2177,2028,2105,PM,-0.502752210164,local_bus
564053,14975,1587,228,10046,1438,PM,-0.502319601493,local_bus
146801,18412,385,498,13654,686,PM,-0.502308212639,local_bus
1984767,14996,9640,1801,6129,1343,AM,-0.501539432818,local_bus
1306985,18232,4067,393,8256,2376,PM,-0.501141558989,local_bus
1316601,10485,4094,1443,822,1773,AM,-0.500473389493,local_bus
2521443,1291,9639,1841,2571,1933,AM,-0.500138544943,local_bus
322284,16823,886,212,1469,2087,PM,-0.500075063711,local_bus
2372469,1831,8808,1985,15313,25,PM,-0.498518983843,local_bus
1309839,727,4073,1608,2333,1731,AM,-0.498288646693,local_bus
2424321,19335,9103,424,17607,297,PM,-0.498027598589,local_bus
713162,19644,5079,564,18334,412,PM,-0.497374387393,local_bus
1319568,1863,4974,1985,2830,1851,PM,-0.496015760818,local_bus
1745614,1307,5750,1841,2901,1769,AM,-0.495220214218,local_bus
1105141,5870,3357,1595,2787,1832,AM,-0.49383614548,local_bus
2198266,19303,7840,562,1732,2140,AM,-0.493540968568,local_bus
2515470,3082,9622,1764,1434,2057,AM,-0.493184541805,local_bus
1429413,9603,8857,2388,10424,1400,PM,-0.492248373059,local_bus
376443,6256,1024,1460,3213,1757,PM,-0.492119571209,local_bus
2054822,8262,7170,2359,3703,1450,PM,-0.491961331393,local_bus
2142331,1253,7589,1506,16942,121,PM,-0.491216095334,local_bus
367185,8376,999,2392,7608,2135,PM,-0.490149451543,local_bus
507799,14583,4870,259,6901,2464,PM,-0.489914624952,local_bus
2438145,6403,9177,1466,2743,1855,PM,-0.489557594593,local_bus
192964,1254,515,1506,22841,1360,AM,-0.488766305009,local_bus
462892,2137,1310,2144,5840,1494,AM,-0.487875408898,local_bus
1688795,9971,5496,1419,7627,2157,AM,-0.487061898295,local_bus
1115096,14909,4031,1801,18956,430,PM,-0.486303138643,local_bus
1086433,509,3294,1608,702,1658,AM,-0.485641881868,local_bus
2348594,17145,9028,778,11470,732,AM,-0.484897019714,local_bus
300799,6842,813,2466,14405,304,PM,-0.482398616159,local_bus
38547,14688,94,246,1513,2023,PM,-0.482107314089,local_bus
2445743,14692,9205,246,19375,577,AM,-0.481846962539,local_bus
1444957,1456,9051,1969,10304,1403,AM,-0.479409115018,local_bus
315044,1295,863,1841,9486,1579,PM,-0.478913436418,local_bus
864538,9461,2549,1590,120,1648,AM,-0.478589926573,local_bus
573138,1001,1612,1333,648,1611,PM,-0.478505527618,local_bus
1509859,1479,4798,1969,2967,1761,PM,-0.478400737093,local_bus
483661,19418,1379,498,2639,1922,AM,-0.474852666989,local_bus
1542467,19414,9836,498,14064,679,AM,-0.474728891939,local_bus
1697987,1272,6316,1977,22719,2097,PM,-0.474168274573,local_bus
1878373,9589,6288,2388,3583,1636,AM,-0.473945908559,local_bus
1243377,14120,3808,2326,13943,678,PM,-0.473635643352,local_bus
1524064,852,4837,1333,17081,164,PM,-0.472808542093,local_bus
2460432,9874,9283,1443,1540,2088,AM,-0.472639226368,local_bus
2141363,9511,7583,1590,1920,1854,PM,-0.471422264698,local_bus
1451431,8233,4596,2359,7585,2188,AM,-0.471221723818,local_bus
448278,12577,1263,824,856,1698,PM,-0.469926226168,local_bus
152499,5841,403,1669,13447,740,AM,-0.469666052443,local_bus
2418999,14976,9066,226,10433,1433,AM,-0.469479383368,local_bus
1817066,3063,6475,1593,12372,841,PM,-0.46904054728,local_bus
796400,18605,2330,393,10993,1197,AM,-0.468660303689,local_bus
1889858,673,6352,1608,752,1652,PM,-0.467875649218,local_bus
640977,8149,6657,2359,10510,1257,AM,-0.467319651718,local_bus
2459457,17141,9280,778,3933,1386,AM,-0.466942404689,local_bus
375194,8121,1020,2359,3678,1142,AM,-0.466499848318,local_bus
2446501,745,9215,1608,10390,1433,AM,-0.465986259943,local_bus
