X,Y,MGRA,CT10,CT10BG,SRA,MSA,City,ZIP,Sphere,CPA,CPASG,TAZ,Council,Super,LUZ,Elem,Unif,High,Coll,Transit,Area,Perimeter
6303537.72668959,1847199.83789097,"1932","3401","34014","6","0","14","92105","1457","1457","0","3708","4","4","87","0","30","0","4","1",138421.885968182,2345.5132380901
6298780.352748,1841702.76914148,"1933","3403","34031","5","0","14","92102","1469","1469","0","3972","9","1","108","0","30","0","4","1",132719.142994288,1525.4459742651
6296866.36396743,1841676.6297641,"1934","3403","34031","5","0","14","92102","1469","1469","0","3972","9","1","108","0","30","0","4","1",86932.5245659018,1247.28493875675
6297758.27476048,1841620.33976276,"1935","3403","34031","5","0","14","92102","1469","1469","0","3972","9","1","108","0","30","0","4","1",98560.8816501385,1386.74928665478
6295734.99041065,1841650.83617269,"1936","3403","34031","5","0","14","92102","1469","1469","0","3991","9","1","108","0","30","0","4","1",92754.6448614188,1460.16769676276
6295260.63563585,1840955.23953341,"1937","3403","34031","5","0","14","92102","1469","1469","0","3991","9","1","108","0","30","0","4","1",90325.62057792,1447.91893377646
6296277.29456771,1840768.84923618,"1938","3403","34031","5","0","14","92102","1469","1469","0","3991","9","1","108","0","30","0","4","1",77936.4070288776,1472.26564159574
6295165.32631881,1840120.11363199,"1939","3403","34031","5","0","14","92102","1469","1469","0","3991","9","1","108","0","30","0","4","1",81305.1639605357,1214.34212375207
6296317.73964616,1840039.71677836,"1940","3403","34031","5","0","14","92102","1469","1469","0","3991","9","1","108","0","30","0","4","1",59856.3989309,1594.48171462531
6297106.62132769,1840784.23630497,"1941","3403","34032","5","0","14","92102","1469","1469","0","3972","9","1","108","0","30","0","4","1",46123.4884176281,921.31651892268
6297875.97512265,1840756.92669741,"1942","3403","34032","5","0","14","92102","1469","1469","0","3972","9","1","108","0","30","0","4","1",39925.4781798076,820.45065804878
6298501.48069615,1840742.19538053,"1943","3403","34032","5","0","14","92102","1469","1469","0","3972","9","1","108","0","30","0","4","1",29970.4253919472,727.816962874103
6299096.70528976,1840727.04018882,"1944","3403","34032","5","0","14","92102","1469","1469","0","3972","9","1","108","0","30","0","4","1",37818.9689478098,819.091060981158
6297195.25498066,1840131.70072495,"1945","3403","34032","5","0","14","92102","1469","1469","0","4095","9","1","108","0","30","0","4","1",43324.7325261525,889.08039060726
6297874.54189594,1840096.3917805,"1946","3403","34032","5","0","14","92102","1469","1469","0","4095","9","1","108","0","30","0","4","1",46997.9494920755,872.839442849863
6298481.8760382,1840155.05599797,"1947","3403","34032","5","0","14","92102","1469","1469","0","4095","9","1","108","0","30","0","4","1",27364.3055564621,675.585769255948
6299254.45117826,1840094.55819392,"1948","3403","34032","5","0","14","92102","1469","1469","0","4095","9","1","108","0","30","0","4","1",54681.5536971365,1093.29859663248
6298502.56455176,1839800.97239916,"1949","3403","34032","5","0","14","92102","1469","1469","0","4095","9","1","108","0","30","0","4","1",7377.88986211622,434.812428503647
6299138.86791239,1839786.22446258,"1950","3403","34032","5","0","14","92102","1469","1469","0","4095","9","1","108","0","30","0","4","1",8511.67214411924,522.766468014515
6298474.33395316,1839659.43927908,"1951","3403","34033","5","0","14","92102","1469","1469","0","4095","9","1","108","0","30","0","4","1",8149.52803502267,460.950238578649
6299051.71452293,1839654.65992203,"1952","3403","34033","5","0","14","92102","1469","1469","0","4095","9","1","108","0","30","0","4","1",6815.59050669742,421.964202142445
6299474.9456788,1839632.93196836,"1953","3403","34033","5","0","14","92102","1469","1469","0","4095","9","1","108","0","30","0","4","1",5033.97005974287,293.296355832746
6297305.00605653,1839358.80447921,"1954","3403","34033","5","0","14","92102","1469","1469","0","4095","9","1","108","0","30","0","4","1",42742.9836681078,852.524216755531
6297870.16020084,1839319.96092221,"1955","3403","34033","5","0","14","92102","1469","1469","0","4095","9","1","108","0","30","0","4","1",44435.5226418388,940.297629825666
6299906.03443229,1839314.90565413,"1956","3403","34033","5","0","14","92102","1469","1469","0","4095","9","1","108","0","30","0","4","1",40408.4383778375,910.030650903376
6298535.70231822,1839270.30454999,"1957","3403","34033","5","0","14","92102","1469","1469","0","4095","9","1","108","0","30","0","4","1",43564.1445819216,875.358477301065
6299232.79232535,1839185.19686732,"1958","3403","34033","5","0","14","92102","1469","1469","0","4095","9","1","108","0","30","0","4","1",45481.6149208523,889.050521442277
6300168.14423557,1838647.00568255,"1959","3403","34033","5","0","14","92102","1469","1469","0","4095","9","1","108","0","30","0","4","1",81878.0241165682,1290.39010021814
6303267.38393934,1841588.57763169,"1960","3404","34041","5","0","14","92102","1468","1468","0","3975","4","1","108","0","30","0","4","1",193655.404039813,2336.68500389254
6304345.34293179,1841308.71102777,"1961","3404","34041","5","0","14","92102","1468","1468","0","3975","4","1","108","0","30","0","4","1",60627.855767915,1031.1988402345
6302516.73620253,1840536.09860976,"1962","3404","34041","5","0","14","92102","1468","1468","0","3975","4","1","108","0","30","0","4","1",61278.2501902595,1080.48558586796
6303194.02621335,1840533.06156307,"1963","3404","34041","5","0","14","92102","1468","1468","0","3975","4","1","108","0","30","0","4","1",57790.1177389344,1018.07584153983
6304165.64990708,1840650.62937489,"1964","3404","34041","5","0","14","92102","1468","1468","0","3975","4","1","108","0","30","0","4","1",83501.1718263612,1236.02491359062
6304065.95887422,1840010.64951867,"1965","3404","34041","5","0","14","92102","1468","1468","0","4098","4","1","108","0","30","0","4","1",68243.2497657329,1156.43600731396
6302856.52893004,1839865.17487601,"1966","3404","34041","5","0","14","92102","1468","1468","0","4098","4","1","108","0","30","0","4","1",46224.0756493654,1097.190494084
6304266.42773019,1839571.48043961,"1967","3404","34041","5","0","14","92102","1468","1468","0","4098","4","1","108","0","30","0","4","1",51121.0225344506,1217.4174645417
6302394.61625074,1839210.74241026,"1968","3404","34041","5","0","14","92102","1468","1468","0","4098","4","1","108","0","30","0","4","1",39114.5164545684,925.283209652928
6303025.37258345,1839507.17362319,"1969","3404","34041","5","0","14","92102","1468","1468","0","4098","4","1","108","0","30","0","4","1",29099.197634263,823.751200564045
6304186.38016503,1839161.2315199,"1970","3404","34041","5","0","14","92102","1468","1468","0","4098","4","1","108","0","30","0","4","1",43614.9211512136,996.800296504051
6303068.07141261,1839153.24728974,"1971","3404","34041","5","0","14","92102","1468","1468","0","4098","4","1","108","0","30","0","4","1",26696.1680900054,810.602396006252
6300864.64650819,1841750.86915635,"1972","3404","34042","5","0","14","92102","1468","1468","0","3971","4","1","108","0","30","0","4","1",174949.581566423,1671.53037229198
6299754.14276062,1841770.84225142,"1973","3404","34042","5","0","14","92102","1468","1468","0","3971","4","1","108","0","30","0","4","1",117665.422496648,1412.49800653695
6301850.85438701,1841682.13859322,"1974","3404","34042","5","0","14","92102","1468","1468","0","3971","4","1","108","0","30","0","4","1",83051.8956194431,1422.17315225581
6300086.21797893,1840688.23829437,"1975","3404","34042","5","0","14","92102","1468","1468","0","3971","4","1","108","0","30","0","4","1",93561.4047797422,1398.37509642292
6301532.68629032,1840679.78053721,"1976","3404","34042","5","0","14","92102","1468","1468","0","3971","4","1","108","0","30","0","4","1",84071.6140998298,1514.78989653294
6300397.95151425,1840071.58426366,"1977","3404","34042","5","0","14","92102","1468","1468","0","4094","4","1","108","0","30","0","4","1",69849.8284674315,1420.70169760083
6301123.27904248,1840049.19560888,"1978","3404","34042","5","0","14","92102","1468","1468","0","4094","4","1","108","0","30","0","4","1",28008.8568046857,764.317917207818
6301749.25377922,1839995.60409344,"1979","3404","34042","5","0","14","92102","1468","1468","0","4094","4","1","108","0","30","0","4","1",49803.1874083703,958.277010341468
6300928.84586693,1839156.61563157,"1980","3404","34042","5","0","14","92102","1468","1468","0","4094","4","1","108","0","30","0","4","1",125149.383227685,1523.60164167532
6301806.08467852,1839568.58760195,"1981","3404","34042","5","0","14","92102","1468","1468","0","4094","4","1","108","0","30","0","4","1",12841.4980578415,640.55719740841
6301816.73449119,1839042.6546532,"1982","3404","34042","5","0","14","92102","1468","1468","0","4094","4","1","108","0","30","0","4","1",53036.0576841726,1158.91564954801
6296508.4974376,1837834.48078748,"1983","3501","35011","5","0","14","92102","1469","1469","0","4151","9","1","108","0","30","0","4","1",201032.774811696,2108.1710307451
6297351.59958898,1836843.51988988,"1984","3501","35011","5","0","14","92113","1469","1469","0","4242","9","1","108","0","30","0","4","1",58827.0355480564,1029.05388891136
6295327.86126984,1837006.32026261,"1985","3501","35011","5","0","14","92113","1469","1469","0","4229","9","1","108","0","30","0","4","1",38714.061621638,828.281038139573
6295971.71590699,1837115.30855708,"1986","3501","35011","5","0","14","92113","1469","1469","0","4229","9","1","108","0","30","0","4","1",26376.4951940419,702.169742398283
6296663.3519616,1837100.55342743,"1987","3501","35011","5","0","14","92113","1469","1469","0","4242","9","1","108","0","30","0","4","1",30025.1937022787,723.451531979292
6295983.30335687,1836637.69011287,"1988","3501","35011","5","0","14","92113","1469","1469","0","4229","9","1","108","0","30","0","4","1",32549.3040932561,757.934994333997
6296668.5223543,1836646.19649276,"1989","3501","35011","5","0","14","92113","1469","1469","0","4242","9","1","108","0","30","0","4","1",30397.9241460053,722.498865788281
6295325.73500635,1836353.42586684,"1990","3501","35011","5","0","14","92113","1469","1469","0","4229","9","1","108","0","30","0","4","1",37761.9025333069,814.830633939968
6297372.30687372,1836205.81408223,"1991","3501","35011","5","0","14","92113","1469","1469","0","4242","9","1","108","0","30","0","4","1",22215.1278199094,669.909887857475
6296659.95280332,1836219.35358621,"1992","3501","35011","5","0","14","92113","1469","1469","0","4242","9","1","108","0","30","0","4","1",24760.9329246626,654.472218986288
6295972.10498302,1836208.57677816,"1993","3501","35011","5","0","14","92113","1469","1469","0","4229","9","1","108","0","30","0","4","1",21569.1409150661,629.38110305906
6294175.92163814,1837785.81875369,"1994","3501","35012","5","0","14","92102","1469","1469","0","4150","9","1","108","0","30","0","4","1",15682.3046154464,533.991289721457
6294853.20662043,1837689.23201427,"1995","3501","35012","5","0","14","92102","1469","1469","0","4150","9","1","108","0","30","0","4","1",25713.0194056649,765.066891389925
6294403.76750127,1837419.11827077,"1996","3501","35012","5","0","14","92113","1469","1469","0","4229","9","1","108","0","30","0","4","1",37681.1429189332,922.53802412584
6294188.46069305,1836764.91553841,"1997","3501","35012","5","0","14","92113","1469","1469","0","4229","9","1","108","0","30","0","4","1",57840.5818871865,1065.13235333331
6294785.34975135,1836851.66316733,"1998","3501","35012","5","0","14","92113","1469","1469","0","4229","9","1","108","0","30","0","4","1",32053.6941531733,738.836303895399
6294544.25353301,1836230.62331689,"1999","3501","35012","5","0","14","92113","1469","1469","0","4229","9","1","108","0","30","0","4","1",36504.9346831002,917.224948391976
6294717.63985447,1839413.14640423,"2000","3501","35013","5","0","14","92102","1469","1469","0","4150","9","1","108","0","30","0","4","1",57880.7571703483,1008.67258776798
6295988.65059063,1838931.14750031,"2001","3501","35013","5","0","14","92102","1469","1469","0","4151","9","1","108","0","30","0","4","1",280148.476652351,2205.7979920298
6294631.71358386,1838779.18102705,"2002","3501","35013","5","0","14","92102","1469","1469","0","4150","9","1","108","0","30","0","4","1",54606.4146962613,1009.15017469753
6294218.0126707,1838220.63026523,"2003","3501","35013","5","0","14","92102","1469","1469","0","4150","9","1","108","0","30","0","4","1",25176.3279089015,639.517258771384
6294758.62844325,1838213.26471867,"2004","3501","35013","5","0","14","92102","1469","1469","0","4150","9","1","108","0","30","0","4","1",33808.8303609464,762.272382887529
6294140.86164826,1835719.89163614,"2005","3502","35021","5","0","14","92113","1469","1469","0","4262","9","1","108","0","30","0","4","1",34162.8670651554,753.870493109605
6294723.04627747,1835694.72740764,"2006","3502","35021","5","0","14","92113","1469","1469","0","4262","9","1","108","0","30","0","4","1",36545.1845539819,971.103819728943
6294131.21403414,1835061.39292871,"2007","3502","35021","5","0","14","92113","1469","1469","0","4262","9","1","108","0","30","0","4","1",40168.0700264014,805.223236927805
6294722.34830981,1835029.71857729,"2008","3502","35021","5","0","14","92113","1469","1469","0","4262","9","1","108","0","30","0","4","1",34008.9853653624,743.116166062812
6294084.06704323,1834422.57555081,"2009","3502","35021","5","0","14","92113","1469","1469","0","4262","9","1","108","0","30","0","4","1",28587.663164255,686.396345200243
6294679.02029414,1834416.93435456,"2010","3502","35021","5","0","14","92113","1469","1469","0","4262","9","1","108","0","30","0","4","1",35445.2679444815,745.446881812588
6296673.18155849,1835585.64754358,"2011","3502","35022","5","0","14","92113","1469","1469","0","4264","9","1","108","0","30","0","4","1",56994.0354206161,976.752204420771
6297372.38914155,1835575.87279926,"2012","3502","35022","5","0","14","92113","1469","1469","0","4264","9","1","108","0","30","0","4","1",59874.5954331253,1023.85182576835
6297974.12287844,1834920.54997816,"2013","3502","35022","5","0","14","92113","1469","1469","0","4264","9","1","108","0","30","0","4","1",89830.4455650219,1461.83042987216
6297321.82206039,1834825.82575915,"2014","3502","35022","5","0","14","92113","1469","1469","0","4264","9","1","108","0","30","0","4","1",39255.5204543556,838.046221662141
6296652.38498941,1834797.7325189,"2015","3502","35022","5","0","14","92113","1469","1469","0","4264","9","1","108","0","30","0","4","1",40440.3183537531,852.252897320461
6297331.11659572,1834326.40798226,"2016","3502","35022","5","0","14","92113","1469","1469","0","4264","9","1","108","0","30","0","4","1",24550.0668092525,702.731789131798
